species_key,occurrence_count,scientific_name
2433141,3095,Peropteryx leucoptera
8299308,3094,Xerospermophilus spilosoma
2439768,3090,Proechimys chrysaeolus
2437959,3081,Conilurus penicillatus
5787406,3060,Natalus mexicanus
2439533,3045,Dipodomys simulans
2433332,3043,Sturnira ludovici
2432314,3033,Nycticeius humeralis
2438612,3020,Microtus townsendii
2435579,3013,Crocidura olivieri
2437950,3010,Calomys callosus
2436612,3001,Macaca radiata
2438288,3000,Leggadina forresti
2438245,2998,Podomys floridanus
2438668,2998,Microtus cabrerae
5219984,2996,Macropus parma
4266269,2989,Vespadelus baverstocki
5706330,2968,Alcelaphus caama
2437399,2952,Callosciurus finlaysonii
2433295,2948,Macrotus waterhousii
2438796,2940,Mus minutoides
9719395,2936,Calomys laucha
2432787,2887,Epomophorus wahlbergi
2432399,2886,Myotis thysanodes
11148116,2878,Pteronotus mexicanus
2436548,2871,Erythrocebus patas
2432432,2867,Myotis grisescens
2437972,2843,Peromyscus nasutus
4265408,2842,Carollia sowelli
2436194,2839,Scapanus latimanus
2439561,2820,Perognathus fasciatus
2433344,2792,Noctilio albiventris
2438912,2783,Mastomys erythroleucus
2432456,2781,Myotis ciliolabrum
2437565,2781,Ratufa indica
5219680,2780,Sciurus deppei
5219765,2777,Phyllotis xanthopygus
4265125,2776,Sigmodon toltecus
5787518,2775,Pteropus medius
2437977,2774,Peromyscus zarhynchus
5219996,2773,Lasiorhinus latifrons
4266042,2766,Scoteanax rueppellii
11150983,2747,Pteronotus fulvus
5219835,2745,Lemmus sibiricus
2436535,2744,Trachypithecus obscurus
2439083,2731,Neotomodon alstoni
5219802,2720,Pseudomys desertor
2437236,2716,Cynomys gunnisoni
2437437,2712,Tamias quadrivittatus
5706763,2703,Myodes californicus
5787719,2693,Plecotus macrobullaris
4265036,2681,Neotoma macrotis
2433343,2680,Noctilio leporinus
4266938,2672,Prolemur simus
2440017,2662,Potorous longipes
2440054,2656,Gymnobelideus leadbeateri
2438661,2645,Microtus oregoni
2439502,2643,Microdipodops megacephalus
2439536,2635,Dipodomys heermanni
7519053,2627,Sapajus nigritus
5218596,2626,Hipposideros cervinus
2437454,2624,Xerus inauris
7261427,2624,Eudorcas thomsonii
2441038,2608,Redunca redunca
11586059,2603,Myotis spec
5218614,2595,Nycteris thebaica
4267148,2577,Macaca leonina
2441025,2572,Bos frontalis
2436825,2570,Lepus nigricollis
5219895,2567,Jaculus jaculus
2438784,2555,Mus triton
5220064,2551,Stenella clymene
2436653,2543,Alouatta pigra
2438451,2536,Neotoma bryanti
2439213,2517,Taterillus gracilis
2436618,2515,Macaca sylvanus
2438630,2508,Microtus abbreviatus
5219216,2505,Canis mesomelas
2438073,2504,Oryzomys alfaroi
5219542,2493,Callithrix jacchus
5963045,2492,Colobus guereza
5220192,2485,Vicugna vicugna
2438151,2480,Sigmodon mascotensis
2439471,2476,Zapus trinotatus
2437234,2471,Cynomys mexicanus
2436432,2464,Indri indri
10862696,2460,Ozimops petersi
7832196,2457,Cebus versicolor
2434174,2455,Cynictis penicillata
2434634,2454,Civettictis civetta
2438477,2450,Praomys misonnei
2436645,2442,Ateles paniscus
2436468,2432,Saguinus midas
2437976,2427,Peromyscus melanophrys
2439553,2425,Perognathus amplus
2438751,2407,Gerbillurus paeba
2435409,2404,Sminthopsis leucopus
2439155,2398,Ototylomys phyllotis
2440025,2388,Bettongia gaimardi
7404826,2383,Urocitellus elegans
2438148,2366,Sigmodon arizonae
2437675,2354,Lophuromys sikapusi
9686324,2352,Metachirus nudicaudatus
2433300,2327,Trachops cirrhosus
5218619,2324,Pteronotus personatus
2439341,2321,Hylomyscus alleni
5220111,2321,Diceros bicornis
2439558,2318,Perognathus flavescens
11160000,2316,Notosciurus granatensis
5219311,2304,Vulpes macrotis
5219098,2266,Galerella sanguinea
2437951,2265,Calomys musculinus
4265122,2256,Sigmodon hirsutus
2432413,2253,Myotis evotis
2441133,2250,Boselaphus tragocamelus
2439376,2248,Geomys breviceps
5786085,2239,Lagothrix lagothricha
2436860,2236,Sylvilagus brasiliensis
2432847,2233,Ptenochirus jagorii
5218859,2231,Martes melampus
2436053,2225,Sorex hoyi
2433324,2220,Sturnira erythromos
5218759,2218,Rhinophylla pumilio
2440899,2214,Tapirus pinchaque
2437963,2205,Peromyscus spicilegus
2439531,2195,Dipodomys spectabilis
2439789,2192,Proechimys semispinosus
5219784,2191,Pseudomys bolami
5219007,2188,Mustela lutreola
4267116,2170,Chlorocebus sabaeus
2436652,2154,Alouatta caraya
5219674,2151,Sciurus arizonensis
2437983,2147,Peromyscus melanocarpus
5219394,2131,Mephitis macroura
2433175,2130,Carollia subrufa
11201913,2128,Afronycteris nanus
2433393,2125,Dromiciops gliroides
2433636,2123,Melogale moschata
