species_key,occurrence_count,scientific_name
2430813,1011,Craugastor rupinius
2428526,1009,Dendropsophus marmoratus
2426632,1007,Pelophylax hubeiensis
2427625,1007,Osteocephalus planiceps
2428150,1006,Pseudacris fouquettei
5217529,1005,Leptodactylus bufonius
5217690,1005,Hyperolius marginatus
2429055,1004,Epipedobates tricolor
2429234,1003,Hyloxalus elachyhistus
5217143,1001,Bufo japonicus
5217891,1001,Scinax wandae
2429965,998,Pyxicephalus adspersus
2428681,996,Smilisca sordida
2430765,996,Craugastor augusti
2426754,995,Rana sierrae
10771812,993,Zhangixalus arboreus
5217516,993,Leptodactylus labrosus
2425464,989,Pristimantis myersi
2431236,989,Desmognathus santeetlah
2426682,988,Pelophylax plancyi
5217922,988,Scinax squalirostris
5217332,987,Xenopus muelleri
10719812,986,Nyctimystes brevipalmatus
2430627,986,Craugastor crassidigitus
2422156,985,Melanophryniscus stelzneri
2426621,983,Discoglossus montalentii
2422166,978,Ingerophrynus celebensis
2424097,976,Eleutherodactylus portoricensis
2428271,974,Plectrohyla sagorum
2430243,974,Nanorana quadranus
5217599,967,Leptodactylus validus
5217737,964,Hyperolius nasutus
2431498,963,Plethodon angusticlavius
2425760,962,Pristimantis altamazonicus
2431345,962,Bolitoglossa platydactyla
5218356,961,Eurycea tynerensis
2428392,959,Dendropsophus elegans
10894772,956,Ambystoma unisexual
5217960,956,Trachycephalus venulosus
2431496,952,Plethodon caddoensis
5217965,952,Trachycephalus mesophaeus
2425718,949,Pristimantis uranobates
2425705,947,Pristimantis kichwarum
10819374,945,Craugastor metriosistus
2431851,941,Salamandrina perspicillata
2421471,940,Platymantis corrugatus
2429009,940,Ameerega parvula
2430757,935,Craugastor pygmaeus
2425721,933,Pristimantis cruentus
10853700,931,Boana riojana
2426552,930,Afrixalus fulvovittatus
2426787,929,Rana tagoi
2431534,929,Plethodon aureolus
2428920,925,Ptychadena oxyrhynchus
2425080,921,Pristimantis actites
5217403,921,Scutiger boulengeri
5216997,918,Rhinella beebei
2421545,915,Cornufer pelewensis
5218382,915,Eurycea multiplicata
10710631,907,Zhangixalus dennysi
5218071,907,Breviceps adspersus
2424527,905,Batrachyla taeniata
5217918,905,Scinax quinquefasciatus
