species_key,occurrence_count,scientific_name
6014366,10115,Mycena leaina
11068129,10112,Thamnolia vermicularis
9215031,10063,Coleosporium tussilaginis
5244501,10059,Clavaria fragilis
5243412,10024,Agaricus xanthodermus
10110118,10013,Toniniopsis aromatica
5260770,10007,Gyalecta ulmi
5243758,9962,Gymnopus fusipes
8480632,9958,Flavoplaca citrina
2529113,9954,Cortinarius traganus
7475082,9950,Peltigera hymenina
10865667,9943,Glaucomaria sulphurea
5240943,9919,Crepidotus mollis
2577747,9917,Leohumicola verrucosa
5261276,9905,Lecania erysibe
9019866,9900,Meruliopsis taxicola
5261507,9899,Chaenotheca chrysocephala
12180218,9887,Glaucomaria rupicola
8690616,9887,Dibaeis baeomyces
3424580,9850,Pannaria conoplea
5237434,9840,Tremella fuciformis
5239020,9835,Tomentella stuposa
2527302,9806,Xeromphalina campanella
2547798,9787,Skeletocutis amorpha
2601343,9783,Protopannaria pezizoides
2603450,9753,Porpidia crustulata
2551150,9750,Lactifluus volemus
5243429,9729,Agaricus augustus
2551413,9724,Russula betularum
8073311,9724,Pectenia plumbea
10927120,9722,Calogaya decipiens
7931382,9713,Polycauliona ucrainica
5249808,9690,Clavulina rugosa
3359953,9680,Russula cascadensis
9053531,9659,Hygrophorus eburneus
2522091,9646,Sebacina incrustans
2526838,9641,Mycena crocata
2599924,9637,Pertusaria hymenea
2544114,9632,Abortiporus biennis
9589545,9629,Exobasidium vaccinii
7859999,9627,Candelariella medians
2592737,9605,Coniocarpon cinnabarinum
2551823,9598,Albatrellus ovinus
2606550,9595,Bryoria furcellata
8276825,9564,Variospora aurantia
2520519,9560,Phellinus gilvus
5243296,9543,Tulostoma brumale
8508587,9542,Pseudoschismatomma rufescens
8681147,9537,Blennothallia crispa
2561867,9531,Hypomyces chrysospermus
7542962,9506,Lentinus arcularius
5248275,9503,Polyporus lipsiensis
2598487,9496,Cladophialophora chaetospira
2601012,9476,Leptogium cyanescens
8262301,9467,Pyrrhospora quernea
2538784,9463,Hygrophorus olivaceoalbus
2545177,9463,Steccherinum ochraceum
2599275,9446,Geotrichum candidum
5251607,9444,Fusarium tricinctum
3483411,9439,Golovinomyces cichoracearum
7778821,9437,Puccinia recondita
8203051,9428,Caloboletus calopus
9012872,9422,Cerrena hydnoides
7577533,9404,Umbilicaria cylindrica
8200022,9403,Gyalolechia flavovirescens
2555201,9396,Rhizoctonia solani
2586103,9389,Lachnum virgineum
5241784,9362,Tricholoma vaccinum
5243533,9361,Cystoderma carcharias
10857957,9360,Jimgerdemannia lactiflua
7247041,9356,Stereocaulon vesuvianum
2520997,9339,Inocutis rheades
12220710,9329,Cladonia cornuta
9128195,9326,Otidea onotica
9284704,9325,Cerioporus leptocephalus
7241318,9323,Ganoderma tsugae
2538748,9311,Hygrophorus hypothejus
2535193,9304,Bovista plumbea
2530973,9285,Laccaria bicolor
5248667,9272,Lactarius turpis
5259681,9265,Dermatocarpon miniatum
5260484,9249,Umbilicaria polyphylla
2553625,9227,Myxarium nucleatum
5243011,9216,Echinoderma asperum
5243403,9209,Agaricus arvensis
2559297,9190,Mortierella pseudozygospora
12196462,9164,Favolaschia claudopus
5249860,9162,Clavulina cinerea
5259536,9149,Verrucaria hochstetteri
2534278,9132,Pholiota tuberculosa
2526861,9113,Mycena acicula
10907622,9100,Cladonia polydactyla
8967135,9099,Myriolecis crenulata
5258394,9087,Opegrapha vermicellifera
10719947,9070,Vitreoporus dichrous
2578759,9058,Erysiphe alphitoides
10183311,9049,Orbilia microsoma
10987830,9044,Verrucaria macrostoma
